url,rating,reviews,initial_price,final_price,currency,seller_name,seller_ratings,seller_ship_on_time,seller_chat_response,sku,mpn,returns_and_warranty,is_super_seller,brand,stock,shop_url,lazmall,domain,number_sold,gmv
https://www.lazada.vn/products/giay-the-thao-new-balance-530-unisex-white-i2910988849-s14067681504.html,5,3,2859000,800000,VND,PLANET SPORTS.ASIA,0.97,99%,100%,2910988849_VNAMZ-14067681504,2910988849,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,New Balance,TRUE,https://www.lazada.vn/shop/planet-sports-asia/?itemId=2910988849&channelSource=pdp,TRUE,https://www.lazada.vn,11,8800000
https://www.lazada.vn/products/sagyrite-giay-nu-de-bang-di-bo-giay-ben-tay-cho-nu-giay-luoi-thuong-ngay-giay-sneaker-de-bet-cho-nu-i2204309534-s10510018377.html,5,2,458374,229187,VND,SAGYRITE Official Store,0.97,99%,100%,2204309534_VNAMZ-10510018377,2204309534,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,SAGYRITE,TRUE,https://www.lazada.vn/shop/sagyrite-official-store/?itemId=2204309534&channelSource=pdp,TRUE,https://www.lazada.vn,3,687561
https://www.lazada.vn/products/sagyrite-giay-nu-de-bang-di-bo-giay-ben-tay-cho-nu-giay-luoi-thuong-ngay-giay-sneaker-de-bet-cho-nu-i2204309534-s10510018390.html,5,2,458374,229187,VND,SAGYRITE Official Store,0.97,99%,100%,2204309534_VNAMZ-10510018390,2204309534,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,SAGYRITE,TRUE,https://www.lazada.vn/shop/sagyrite-official-store/?itemId=2204309534&channelSource=pdp,TRUE,https://www.lazada.vn,3,687561
https://www.lazada.vn/products/sagyrite-giay-nu-de-bang-di-bo-giay-ben-tay-cho-nu-giay-luoi-thuong-ngay-giay-sneaker-de-bet-cho-nu-i2204309534-s10510018391.html,5,2,458374,229187,VND,SAGYRITE Official Store,0.97,99%,100%,2204309534_VNAMZ-10510018391,2204309534,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,SAGYRITE,TRUE,https://www.lazada.vn/shop/sagyrite-official-store/?itemId=2204309534&channelSource=pdp,TRUE,https://www.lazada.vn,3,687561
https://www.lazada.vn/products/balabala-giay-the-thao-tre-em-giay-nu-thoang-khi-2024-mua-he-giay-daddy-luoi-vai-giay-thuy-trieu-i2655873023-s12973332118.html,5,5,997128,680000,VND,Balabala Official Store,1,99%,100%,2655873023_VNAMZ-12973332118,2655873023,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2655873023&channelSource=pdp,TRUE,https://www.lazada.vn,8,5440000
https://www.lazada.vn/products/balabala-giay-the-thao-tre-em-giay-nu-thoang-khi-2024-mua-he-giay-daddy-luoi-vai-giay-thuy-trieu-i2655873023-s12973332127.html,5,5,997128,680000,VND,Balabala Official Store,1,99%,100%,2655873023_VNAMZ-12973332127,2655873023,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2655873023&channelSource=pdp,TRUE,https://www.lazada.vn,8,5440000
https://www.lazada.vn/products/balabala-giay-the-thao-tre-em-giay-nu-thoang-khi-2024-mua-he-giay-daddy-luoi-vai-giay-thuy-trieu-i2655873023-s12973332129.html,5,5,997128,680000,VND,Balabala Official Store,1,99%,100%,2655873023_VNAMZ-12973332129,2655873023,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2655873023&channelSource=pdp,TRUE,https://www.lazada.vn,8,5440000
https://www.lazada.vn/products/balabala-giay-the-thao-tre-em-giay-nu-thoang-khi-2024-mua-he-giay-daddy-luoi-vai-giay-thuy-trieu-i2655873023-s12973332131.html,5,5,997128,680000,VND,Balabala Official Store,1,99%,100%,2655873023_VNAMZ-12973332131,2655873023,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2655873023&channelSource=pdp,TRUE,https://www.lazada.vn,8,5440000
https://www.lazada.vn/products/cameljeans-moi-chong-truot-shock-absorbing-giay-the-thao-nu-chay-the-thao-ngoai-troi-giay-leo-nui-cho-phu-nu-i2549869299-s12479098158.html,5,1,999999,734000,VND,Cameljeans,0.98,99%,98%,2549869299_VNAMZ-12479098158,2549869299,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Con lạc đà,TRUE,https://www.lazada.vn/shop/cameljeans/?itemId=2549869299&channelSource=pdp,TRUE,https://www.lazada.vn,4,2936000
https://www.lazada.vn/products/cameljeans-moi-chong-truot-shock-absorbing-giay-the-thao-nu-chay-the-thao-ngoai-troi-giay-leo-nui-cho-phu-nu-i2549869299-s12479098162.html,5,1,999999,734000,VND,Cameljeans,0.98,99%,98%,2549869299_VNAMZ-12479098162,2549869299,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Con lạc đà,TRUE,https://www.lazada.vn/shop/cameljeans/?itemId=2549869299&channelSource=pdp,TRUE,https://www.lazada.vn,4,2936000
https://www.lazada.vn/products/cameljeans-moi-chong-truot-shock-absorbing-giay-the-thao-nu-chay-the-thao-ngoai-troi-giay-leo-nui-cho-phu-nu-i2549869299-s12479098170.html,5,1,999999,734000,VND,Cameljeans,0.98,99%,98%,2549869299_VNAMZ-12479098170,2549869299,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Con lạc đà,TRUE,https://www.lazada.vn/shop/cameljeans/?itemId=2549869299&channelSource=pdp,TRUE,https://www.lazada.vn,4,2936000
https://www.lazada.vn/products/cameljeans-moi-chong-truot-shock-absorbing-giay-the-thao-nu-chay-the-thao-ngoai-troi-giay-leo-nui-cho-phu-nu-i2549869299-s12479098173.html,5,1,999999,734000,VND,Cameljeans,0.98,99%,98%,2549869299_VNAMZ-12479098173,2549869299,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Con lạc đà,TRUE,https://www.lazada.vn/shop/cameljeans/?itemId=2549869299&channelSource=pdp,TRUE,https://www.lazada.vn,4,2936000
https://www.lazada.vn/products/cameljeans-moi-chong-truot-shock-absorbing-giay-the-thao-nu-chay-the-thao-ngoai-troi-giay-leo-nui-cho-phu-nu-i2549869299-s12479098175.html,5,1,999999,734000,VND,Cameljeans,0.98,99%,98%,2549869299_VNAMZ-12479098175,2549869299,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Con lạc đà,TRUE,https://www.lazada.vn/shop/cameljeans/?itemId=2549869299&channelSource=pdp,TRUE,https://www.lazada.vn,4,2936000
https://www.lazada.vn/products/giay-be-gai-cong-chua-balabala-mua-thu-2024-moi-giay-da-tre-em-van-hoc-giay-em-be-no-retro-i2728789409-s13345588107.html,5,4,999000,748000,VND,Balabala Official Store,1,99%,100%,2728789409_VNAMZ-13345588107,2728789409,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2728789409&channelSource=pdp,TRUE,https://www.lazada.vn,11,8228000
https://www.lazada.vn/products/giay-be-gai-cong-chua-balabala-mua-thu-2024-moi-giay-da-tre-em-van-hoc-giay-em-be-no-retro-i2728789409-s13345588121.html,5,4,999000,748000,VND,Balabala Official Store,1,99%,100%,2728789409_VNAMZ-13345588121,2728789409,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2728789409&channelSource=pdp,TRUE,https://www.lazada.vn,11,8228000
https://www.lazada.vn/products/giay-be-gai-cong-chua-balabala-mua-thu-2024-moi-giay-da-tre-em-van-hoc-giay-em-be-no-retro-i2728789409-s13345588135.html,5,4,999000,748000,VND,Balabala Official Store,1,99%,100%,2728789409_VNAMZ-13345588135,2728789409,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2728789409&channelSource=pdp,TRUE,https://www.lazada.vn,11,8228000
https://www.lazada.vn/products/sagyrite-giay-nu-de-bang-di-bo-giay-ben-tay-cho-nu-giay-luoi-thuong-ngay-giay-sneaker-de-bet-cho-nu-i2204309534-s10510018375.html,5,2,458374,229187,VND,SAGYRITE Official Store,0.97,99%,100%,2204309534_VNAMZ-10510018375,2204309534,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,SAGYRITE,TRUE,https://www.lazada.vn/shop/sagyrite-official-store/?itemId=2204309534&channelSource=pdp,TRUE,https://www.lazada.vn,3,687561
https://www.lazada.vn/products/sagyrite-giay-nu-de-bang-di-bo-giay-ben-tay-cho-nu-giay-luoi-thuong-ngay-giay-sneaker-de-bet-cho-nu-i2204309534-s10510018378.html,5,2,458374,229187,VND,SAGYRITE Official Store,0.97,99%,100%,2204309534_VNAMZ-10510018378,2204309534,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,SAGYRITE,TRUE,https://www.lazada.vn/shop/sagyrite-official-store/?itemId=2204309534&channelSource=pdp,TRUE,https://www.lazada.vn,3,687561
https://www.lazada.vn/products/sagyrite-giay-nu-de-bang-di-bo-giay-ben-tay-cho-nu-giay-luoi-thuong-ngay-giay-sneaker-de-bet-cho-nu-i2204309534-s10510018381.html,5,2,458374,229187,VND,SAGYRITE Official Store,0.97,99%,100%,2204309534_VNAMZ-10510018381,2204309534,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,SAGYRITE,TRUE,https://www.lazada.vn/shop/sagyrite-official-store/?itemId=2204309534&channelSource=pdp,TRUE,https://www.lazada.vn,3,687561
https://www.lazada.vn/products/sagyrite-giay-nu-de-bang-di-bo-giay-ben-tay-cho-nu-giay-luoi-thuong-ngay-giay-sneaker-de-bet-cho-nu-i2204309534-s10510018387.html,5,2,458374,229187,VND,SAGYRITE Official Store,0.97,99%,100%,2204309534_VNAMZ-10510018387,2204309534,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,SAGYRITE,TRUE,https://www.lazada.vn/shop/sagyrite-official-store/?itemId=2204309534&channelSource=pdp,TRUE,https://www.lazada.vn,3,687561
https://www.lazada.vn/products/giay-luoi-nu-fitflop-rally-urban-white-hf8-194-i2537416611-s12430991616.html,5,1,2790000,1534500,VND,FitFlop Vietnam,0.95,100%,100%,2537416611_VNAMZ-12430991616,2537416611,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,FitFlop,TRUE,https://www.lazada.vn/shop/fitflop-vietnam/?itemId=2537416611&channelSource=pdp,TRUE,https://www.lazada.vn,3,4603500
https://www.lazada.vn/products/balabala-giay-the-thao-tre-em-giay-nu-thoang-khi-2024-mua-he-giay-daddy-luoi-vai-giay-thuy-trieu-i2655873023-s12973332119.html,5,5,997128,680000,VND,Balabala Official Store,1,99%,100%,2655873023_VNAMZ-12973332119,2655873023,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2655873023&channelSource=pdp,TRUE,https://www.lazada.vn,8,5440000
https://www.lazada.vn/products/balabala-giay-the-thao-tre-em-giay-nu-thoang-khi-2024-mua-he-giay-daddy-luoi-vai-giay-thuy-trieu-i2655873023-s12973332126.html,5,5,997128,680000,VND,Balabala Official Store,1,99%,100%,2655873023_VNAMZ-12973332126,2655873023,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2655873023&channelSource=pdp,TRUE,https://www.lazada.vn,8,5440000
https://www.lazada.vn/products/balabala-giay-the-thao-tre-em-giay-nu-thoang-khi-2024-mua-he-giay-daddy-luoi-vai-giay-thuy-trieu-i2655873023-s12973332140.html,5,5,997128,680000,VND,Balabala Official Store,1,99%,100%,2655873023_VNAMZ-12973332140,2655873023,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Balabala,TRUE,https://www.lazada.vn/shop/balabala-official-store/?itemId=2655873023&channelSource=pdp,TRUE,https://www.lazada.vn,8,5440000
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s9361715549.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-9361715549,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s9361715546.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-9361715546,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s9361715547.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-9361715547,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s9361715548.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-9361715548,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s13438594603.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-13438594603,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s9361715543.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-9361715543,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s9361715544.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-9361715544,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/maden-thuong-hieu-2024-autmn-nam-moi-du-lich-my-retro-cung-ran-chang-trai-bot-martin-quy-ong-ung-bao-ho-hip-hop-van-hoa-cuoi-xu-huong-hoang-da-phong-cach-nuoc-anh-875-sap-ong-dien-da-ngua-giay-bot-xe-may-i365216130-s9361715545.html,4.9,38,999999,838803,VND,MADEN,0.98,97%,100%,365216130_VNAMZ-9361715545,365216130,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,MADEN,TRUE,https://www.lazada.vn/shop/maden/?itemId=365216130&channelSource=pdp,TRUE,https://www.lazada.vn,37,31035711
https://www.lazada.vn/products/giay-luoi-da-nu-clarks-ria-edge-i2385517652-s11600355596.html,5,2,4320000,2160000,VND,Clarks,0.95,100%,96%,2385517652_VNAMZ-11600355596,2385517652,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,CLARKS,TRUE,https://www.lazada.vn/shop/clarks/?itemId=2385517652&channelSource=pdp,TRUE,https://www.lazada.vn,7,15120000
https://www.lazada.vn/products/giay-luoi-da-nu-clarks-ria-edge-i2385517652-s11600355597.html,5,2,4320000,2160000,VND,Clarks,0.95,100%,96%,2385517652_VNAMZ-11600355597,2385517652,"[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",TRUE,CLARKS,TRUE,https://www.lazada.vn/shop/clarks/?itemId=2385517652&channelSource=pdp,TRUE,https://www.lazada.vn,7,15120000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509404.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509404,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509406.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509406,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509408.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509408,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509414.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509414,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509415.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509415,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509413.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509413,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509424.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509424,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509410.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509410,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509411.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509411,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509416.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509416,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509423.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509423,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509407.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509407,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509420.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509420,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509409.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509409,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509417.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509417,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
https://www.lazada.vn/products/xtep-giay-cho-nam-thuong-ngay-giay-2020-fenghuo-lava-giay-daddy-881319329052-i428160407-s11667509418.html,4.6,29,792000,554000,VND,XTEP Official Store,0.98,98%,100%,428160407_VNAMZ-11667509418,428160407,"[""100% chính hãng"",""Được đổi ý"",""30 ngày miễn phí trả hàng"",""Không áp dụng chính sách bảo hành""]",TRUE,Xtep,TRUE,https://www.lazada.vn/shop/xtep-official-store/?itemId=428160407&channelSource=pdp,TRUE,https://www.lazada.vn,87,48198000
